   42860    375.17823    12.075403    -2884.279    3208.5282    51.841198 
   42870    391.49491    12.600568   -2884.8052    1472.0069    51.876239 
   42880    382.59778    12.314207   -2884.5186    475.50104    51.889174 
   42890    359.40349     11.56768    -2883.771    1088.7215    51.880605 
   42900    360.74178    11.610754   -2883.8152    2165.8183    51.861909 
   42910    349.43648    11.246884   -2883.4513    2390.4847     51.84762 
   42920    326.47266    10.507776   -2882.7108    1231.3974    51.844047 
   42930    341.38841    10.987851   -2883.1916    -794.6667    51.842621 
   42940    367.28099    11.821224   -2884.0259   -1803.9324    51.828183 
   42950    366.71809    11.803106   -2884.0071   -823.06418    51.793286 
   42960    363.47054    11.698581   -2883.9022    1463.1886    51.744648 
   42970    372.44106    11.987305   -2884.1914     4102.629    51.700997 
   42980    379.22722    12.205722   -2884.4098    5387.2355    51.683032 
   42990    378.87753    12.194467   -2884.3988    4781.1844    51.698418 
   43000    363.84327    11.710578   -2883.9146    3560.0842    51.734042 
   43010    347.01037    11.168798   -2883.3726    2806.2912    51.764544 
   43020    339.61398    10.930739   -2883.1344    3100.5946    51.771674 
   43030    346.57756    11.154868   -2883.3588    3603.6808    51.757684 
   43040    355.90256       11.455   -2883.6595    3219.6434    51.741897 
   43050    350.31634    11.275203   -2883.4788    2116.0026    51.744761 
   43060    358.40535    11.535554   -2883.7395    1011.3238     51.77242 
   43070    369.55386    11.894378   -2884.0988    926.17999    51.813057 
   43080    365.25485    11.756011   -2883.9596     2177.189     51.84646 
   43090    373.37795    12.017459   -2884.2212    3433.6096    51.859345 
   43100    388.13159    12.492316   -2884.6972    3339.4585    51.854549 
   43110    366.11778    11.783785   -2883.9878    2536.2745    51.845909 
   43120    342.93962    11.037778   -2883.2406    1425.6257    51.844492 
   43130    364.69031    11.737841   -2883.9422    241.22737    51.851444 
   43140    372.09928    11.976304   -2884.1812    266.63262    51.859653 
   43150    348.75645    11.224997    -2883.428    1618.0071    51.857331 
   43160    361.27913    11.628049    -2883.832    2272.5474     51.83795 
   43170     377.9265    12.163858   -2884.3686    1536.1733    51.809654 
   43180    365.21902    11.754858   -2883.9586    704.22549    51.788726 
   43190    353.51534    11.378166   -2883.5821     560.4294    51.784883 
   43200     341.2429    10.983168    -2883.187    1096.4859    51.794426 
   43210    332.91122    10.715006   -2882.9182     1271.193     51.80236 
   43220    348.24322    11.208478   -2883.4121     915.2922    51.791739 
   43230    373.29803    12.014887   -2884.2191    985.61912    51.756898 
   43240    379.66887    12.219937   -2884.4245     1268.569    51.711844 
   43250    359.35274    11.566047   -2883.7696    1111.3254     51.68215 
   43260    353.75963    11.386028   -2883.5892    1208.8492     51.68469 
   43270    372.81123    11.999219   -2884.2039     1442.997    51.715206 
   43280    361.98577    11.650793   -2883.8548    1406.8244    51.752006 
   43290    344.61731    11.091776   -2883.2946    1183.3913    51.770997 
   43300    363.38445    11.695811   -2883.9001    1167.5117    51.762312 
   43310    365.20605     11.75444   -2883.9592    2105.4918    51.736953 
   43320     337.0652    10.848705   -2883.0514    3253.8565    51.716995 
   43330     351.8768    11.325428   -2883.5289    3466.5744    51.717392 
   43340    385.74987    12.415659   -2884.6204    3361.5434    51.734338 
   43350    384.34629    12.370484   -2884.5746    3175.8726    51.749476 
   43360    369.41161    11.889799   -2884.0935    3010.9748    51.746994 
   43370    360.85016    11.614242   -2883.8179    3565.6656    51.725792 
   43380     362.7126    11.674187    -2883.878    4461.3972    51.696122 
   43390    365.12202    11.751735    -2883.956    4475.4981    51.670918 
   43400    353.66086    11.382849   -2883.5868    3855.9182    51.659172 
   43410    337.53577    10.863851   -2883.0676    3208.2122    51.660776 
   43420    327.26116    10.533154   -2882.7368    2586.7958    51.668396 
   43430      331.255    10.661699   -2882.8647    2037.9232    51.676024 
   43440    368.33397    11.855115   -2884.0594    1409.6191    51.683228 
   43450    383.97556    12.358551   -2884.5638    1114.7343    51.692578 
   43460    349.92199    11.262511   -2883.4653    1340.6888    51.706218 
   43470    354.58066    11.412454   -2883.6157    1030.5419    51.724853 
   43480    386.52948    12.440751   -2884.6457    658.26989    51.747658 
   43490    374.57216    12.055896   -2884.2599    592.27557    51.771299 
   43500    354.09253    11.396743   -2883.5995    449.93814    51.791019 
   43510    371.97344    11.972254   -2884.1764    609.67485    51.803874 
   43520    380.71677    12.253665    -2884.458    1485.1362    51.809272 
   43530    368.42054    11.857901   -2884.0615    2318.8463    51.808264 
   43540    365.11652    11.751559   -2883.9554    3233.1927    51.803911 
   43550    365.83072    11.774546   -2883.9788    3738.1627    51.799035 
   43560    351.37918    11.309411   -2883.5136    2969.1677    51.793231 
   43570    330.32933    10.631906   -2882.8347    1786.5592    51.785015 
   43580    350.15765    11.270096   -2883.4741   -175.99944     51.77533 
   43590    365.15415     11.75277   -2883.9578   -2572.3033    51.767442 
   43600    338.91978    10.908396   -2883.1111   -3376.3282    51.764731 
   43610    353.53574    11.378822   -2883.5819   -2511.9208    51.767595 
   43620    395.22662    12.720676   -2884.9259   -1081.7594    51.770775 
   43630    381.99177    12.294701    -2884.499    341.42381    51.767049 
   43640    349.02721    11.233712   -2883.4365    1629.5462    51.755871 
   43650    355.20107    11.432422   -2883.6365    2346.9957    51.745536 
   43660    358.18359    11.528417   -2883.7326    2370.3309    51.747105 
   43670    349.64647    11.253643   -2883.4572    1462.0627    51.765314 
   43680    350.90407     11.29412   -2883.4981    442.47531     51.79147 
   43690    351.86448    11.325031   -2883.5284    583.20121    51.806561 
   43700    366.99943    11.812161   -2884.0162    1341.0774    51.796385 
   43710    370.08079    11.911337   -2884.1161    2209.2129    51.764538 
   43720    339.51891     10.92768   -2883.1308    2512.0927    51.730029 
   43730    335.54417     10.79975   -2883.0027    1152.8046    51.714855 
   43740    365.81681    11.774098   -2883.9784   -424.21977    51.731311 
   43750    374.82754    12.064115   -2884.2686    194.70386     51.77319 
   43760    357.75976    11.514776    -2883.718    2810.3854    51.817173 
   43770    365.72478    11.771136   -2883.9744    4800.8002    51.837841 
   43780    395.43449    12.727366    -2884.932    4295.4556    51.826203 
   43790    391.66459    12.606029   -2884.8105    2141.5267    51.794778 
   43800    360.22969    11.594272   -2883.7974    579.22491    51.767055 
   43810    352.55275    11.347184   -2883.5509    288.92185     51.76191 
   43820     348.4265    11.214377   -2883.4189    934.48528    51.781255 
   43830    322.15146    10.368695   -2882.5715    1872.2541     51.80793 
   43840    331.45038    10.667988   -2882.8717    1337.3372    51.817439 
   43850    347.81157    11.194585   -2883.3989   -399.65453    51.795435 
   43860    345.45015    11.118581   -2883.3217   -1505.0891    51.747335 
   43870    365.73338    11.771413   -2883.9751   -1043.5438    51.696215 
   43880    388.13711    12.492494    -2884.697    927.34472    51.670281 
   43890    384.68767    12.381471   -2884.5851    3153.7778    51.684485 
   43900    384.48693     12.37501   -2884.5789    3801.9877    51.728993 
   43910    379.27113    12.207136   -2884.4116    2948.1401    51.775363 
   43920    351.70957    11.320045   -2883.5233    2071.4998    51.796679 
   43930    346.70589    11.158998    -2883.362    2239.6981    51.786577 
   43940    370.32232    11.919111   -2884.1237    3276.3262      51.7621 
   43950    364.47489    11.730907    -2883.935    4693.2926    51.749084 
   43960    345.53521    11.121319   -2883.3244     5525.862    51.763083 
   43970    354.06584    11.395884   -2883.5996    4688.6506    51.798704 
   43980    364.10715    11.719071   -2883.9233    2905.8143    51.833647 
   43990    357.46958    11.505436   -2883.7089    1749.9486    51.845468 
   44000    358.21622    11.529467   -2883.7332    1636.7426    51.828497 
   44010    359.09255    11.557672   -2883.7617    2158.8653    51.796365 
   44020    350.96425    11.296057   -2883.4993    2441.2126    51.769875 
   44030     360.8037    11.612747   -2883.8165     2049.473    51.762919 
   44040    371.32274    11.951311   -2884.1555    1573.2663    51.774831 
   44050    364.90439    11.744731   -2883.9483    1316.1965    51.792512 
   44060    362.86959    11.679239   -2883.8832    1177.9987    51.801848 
   44070    355.84222    11.453058    -2883.657    1225.8103    51.797851 
   44080    340.64852    10.964037   -2883.1675    1427.1642    51.784949 
   44090     339.0095    10.911284   -2883.1144    1624.8043    51.772249 
   44100    363.03507    11.684565   -2883.8887    1237.7678    51.767231 
   44110    373.61562    12.025109   -2884.2294    768.05978    51.770434 
   44120    363.66799    11.704937   -2883.9082    937.87618    51.776001 
   44130    368.97984    11.875902   -2884.0798    1786.0761    51.777577 
   44140    371.41432    11.954258   -2884.1583    3222.3612    51.773208 
   44150    365.96443    11.778849   -2883.9825    3938.0095    51.765043 
   44160    366.39861    11.792824   -2883.9968     3064.346    51.757833 
   44170     359.4387    11.568813   -2883.7726    1662.2217     51.75738 
   44180    354.46131    11.408612   -2883.6119    713.73434     51.76587 
   44190    364.91738    11.745149   -2883.9495    391.48576    51.778153 
   44200    351.79522    11.322802   -2883.5269    469.43114    51.784782 
   44210    331.18924    10.659583   -2882.8622    532.30448    51.778723 
   44220       356.91    11.487425   -2883.6913    607.48379    51.759918 
   44230    380.48116    12.246082   -2884.4511    1286.6833    51.735309 
   44240    357.04103    11.491643   -2883.6953    1964.9118    51.713705 
   44250    341.41263     10.98863   -2883.1914    1610.5987    51.698672 
   44260    367.60356    11.831606   -2884.0358    433.32453     51.68701 
   44270    378.51964    12.182949   -2884.3874   -337.35089    51.674401 
